id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
202031,OBI,,,PreservedSpecimen,65b5f731-67d6-4163-bae6-791ec2208689,OBI112558,14252,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,"Quercus lobata, J.M. Tucker, 1979",,,,,,,Robert F. Hoover,,8889,5/15/64,,1964,5,15,136,,15-May-64,,"Plentiful, forming open woodland, partly mixed with Pinus ponderosa",,,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:94616,,,,,,,,,,,,,,,United States,California,San Luis Obispo,,"Pine Top Mt, S of San Carpoforo Crk",,0,,35.74515,-121.26035,WGS84,1144,,CalPoly H,,GoogleMaps via BerkeleyMapper (copied from UC1276278),,georef from old CCH cumulative file,,,,,,,,,preprocessed,10/29/11 0:00,,12,e85b1b48-2cef-4ef3-8124-5832d3d9904b,https://www.cch2.org/portal/collections/individual/index.php?occid=202031
72115,SBBG,,,PreservedSpecimen,4f72a6f3-ef90-45eb-90d6-00a679b4defa,SBBG204681,SBBG_old: 30669,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,"R. N. Philbrick w/ R. E. Broder, M. R. Benedict",,B64-76,6/17/64,,1964,6,17,169,,6/17/64,,cyn bottom,,,,,,,,,,,,,,,,,,,,,,,United States,California,Santa Barbara,,Santa Cruz Island: upper Laguna Cyn,,0,,33.9909,-119.8037,NAD27,1000,,dwilken,,MyTopo,,,,,,,,350 [ft],,,,9/25/18 1:01,,16,c35688a2-fe4d-43d6-a856-0e8313bb4aa3,https://www.cch2.org/portal/collections/individual/index.php?occid=72115
312577,UCSB,,,PreservedSpecimen,f5f6e046-7daf-496b-9420-f83b8140bfad,UCSB002018,025822,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ralph Philbrick,Richard Broder; Michael Benedict,B64-76,6/17/64,,1964,6,17,169,,17-Jun-64,,,,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Santa Barbara,,"Canyon bottom, upper Laguna Canyon, Santa Cruz Island.",,0,,33.9909,-119.8037,NAD27,1000,,Santa Barbara Botanic Garden A,,Terrain Nav. v. 8.7 (copied from SBBG30669),,,107,,,,,350 feet,,,gwahlert,1/27/14 10:40,,35,33ef55da-5168-4b44-81d3-0c95b5fb45cb,https://www.cch2.org/portal/collections/individual/index.php?occid=312577
1314798,DAV,,,PreservedSpecimen,5244f818-a401-4a50-a91a-471d0ffe5422,DAV309049,Accession #: DAV35644,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ernest C. Twisselmann,,9769,7/23/64,,1964,7,23,205,,23-Jul-64,Access Database Number (Deprecated): UCD46863,Growing in heavy sandy clay. Oak woodland.,,"Round headed tree, 25 feet tall, trunk diameter 12 inches. Bark gray, not deeply furrowed. Leaves green above; dull green and densely stellato pubescent below.",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61557,,"Near Q. lobata, Q. kelloggii, Q. douglasii and Q. chrysolepis.",,,,,,,,,,,,,United States,California,Kern,,"Glenville-Greenhorn Road, 0.4 mile east of the National Forest boundary, Kern County.",,0,,35.738864,-118.626383,,,35° 44m 19.91s N; 118° 37m 34.98s W,,,,,,1372,,,,,4500ft,,,,4/12/23 0:18,UCD46863,39,5244f818-a401-4a50-a91a-471d0ffe5422,https://www.cch2.org/portal/collections/individual/index.php?occid=1314798
1314802,DAV,,,PreservedSpecimen,UCD46868,DAV309057,Accession #: DAV35590,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ernest C. Twisselmann,,9774,7/23/64,,1964,7,23,205,,23-Jul-64,Access Database Number (Deprecated): UCD46868,Growing in sandy clay. Oak woodland.,,"Small tree with a spreading crown, 25 feet tall. Leaves dull dark green above, pale dull green below. Common.",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61561 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61562,,"Near Q. lobata, Q. kelloggii, Q. douglasii, and Q. chrysolepis.",,,,,,,,,,,,,United States,California,Kern,,"Glennville-Greenhorn Road, 0.5 mile east of the National Forest Boundary, Kern County.",,0,,35.738864,-118.626383,NAD27,978,35° 44m 19.91s N; 118° 37m 34.98s W,,,Terrain Navigator,,Date Georeferenced: Thu Dec 30 16:33:26 2010,1402,,,,,4600ft,,,JPoore,4/12/23 0:18,UCD46868,39,b057a26d-1229-4487-9943-c07b01a1702e,https://www.cch2.org/portal/collections/individual/index.php?occid=1314802
1314806,DAV,,,PreservedSpecimen,UCD46872,DAV309046,Accession #: DAV35531,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ernest C. Twisselmann,,9771,7/23/64,,1964,7,23,205,,23-Jul-64,Access Database Number (Deprecated): UCD46872,Growing in sandy-clay. Oak woodland.,,"Large tree, spreading crown, 50 feet tall, as broad. Leaves dark green above, paler beneath. Moderately stellate-pubescent beneath.",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61559 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61560,,"Near Q. lobata, Q. kelloggii, Q. douglasii, and Q. chrysolepis.",,,,,,,,,,,,,United States,California,Kern,,"Glennville-Greenhorn Road, 0.4 mile east of the National Forest Boundary, Kern County.",,0,,35.738864,-118.626383,NAD27,978,35° 44m 19.91s N; 118° 37m 34.98s W,,,Georef.,,Date Georeferenced: Thu Dec 30 16:33:26 2010,1372,,,,,4500ft,,,JPoore,4/12/23 0:18,UCD46872,39,f2a1069e-533a-4006-b4c0-e46282a5111b,https://www.cch2.org/portal/collections/individual/index.php?occid=1314806
1314826,DAV,,,PreservedSpecimen,UCD46892,DAV309083,Accession #: DAV35532,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ernest C. Twisselmann,,9770,7/23/64,,1964,7,23,205,,23-Jul-64,Access Database Number (Deprecated): UCD46892,Growing in heavy sandy clay. Oak woodland.,,"Tree, trunk diameter 4 feet, 60 feet tall, spreading crown. Leaves green above, paler and rather sparsely pubescent below.",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61558,,"Near Q. lobata, Q. kelloggii, Q. douglasii, and Q. chrysolepis.",,,,,,,,,,,,,United States,California,Kern,,"Glennville-Greenhorn Road, 0.4 mile east of the National Forest boundary, Kern County.",,0,,35.738864,-118.626383,NAD27,978,35° 44m 19.91s N; 118° 37m 34.98s W,,,Georef.,,Date Georeferenced: Thu Dec 30 16:33:26 2010,1372,,,,,4500ft,,,JPoore,4/12/23 0:18,UCD46892,39,656b8f47-5fd0-4a86-9bb3-c4248903d97f,https://www.cch2.org/portal/collections/individual/index.php?occid=1314826
202096,OBI,,,PreservedSpecimen,8ec4e260-9bc1-4a23-8683-74bdd0f32b82,OBI112591,14225,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Robert F. Hoover,,9325,11/1/64,,1964,11,1,306,,1-Nov-64,Presumed topotype,,,"Branches not pendent asin usual ""valley oak""",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=d6939678-0bbb-4d35-9b17-dd1b9f25d455,,,,,,,,,,,,,,,United States,California,Monterey,,Monterey-Salinas hwy near jctn of San Benancio rd,,0,,36.579744,-121.720817,WGS84,1500,,Chico S.U. (no. 11),,Geolocate (copied from CAS456738),,georef from old CCH cumulative file,,,,,,,,,preprocessed,10/29/11 0:00,,12,c3a520c8-2551-46ba-9197-f44db78ddf71,https://www.cch2.org/portal/collections/individual/index.php?occid=202096
134535,SBBG,,,PreservedSpecimen,cd309228-fda3-41f3-aa04-21d54c9e84f2,SBBG204704,SBBG_old: 31179,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,R. N. Philbrick,,B65-459,3/1/65,,1965,3,1,60,,3/1/65,,roadside,,,,,,,,,,,Flowers Present,,,,,,,,,,,,United States,California,Santa Barbara,,"Santa Cruz Island: 1 mi NW of Centinela, along the rd to Cueva Valdez",,0,,34.0245,-119.8,NAD83,500,,dwilken,,MyTopo,,,,,,,,1480 [ft],,,,9/25/18 1:01,,16,cd5b4c09-742e-4e96-bdbd-d24a11eaf3a7,https://www.cch2.org/portal/collections/individual/index.php?occid=134535
88598,SBBG,,,PreservedSpecimen,7028ec52-f1ea-4441-a6e9-5b82f1c330e5,SBBG204690,SBBG_old: 22015,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Henry M. Pollard,,,3/24/65,,1965,3,24,83,,3/24/65,,leaf mold,,seedlings near parent oak,,,,,,,,,Fruit Present,,,,,,,,,,,,United States,California,Ventura,,San Antonio Crk Rd S of Montgomery St intersection; Ojai,,0,,34.439,-119.247,NAD83,1000,,dwilken,,MyTopo,,,,,,,,,,,,9/25/18 1:01,,16,cab7a734-13b5-4f40-9900-7767d04b3487,https://www.cch2.org/portal/collections/individual/index.php?occid=88598
1314785,DAV,,,PreservedSpecimen,8333d16c-d377-4f1e-9ce6-8f2928c626a6,DAV309029,Accession #: DAV57988,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Henry M. Pollard,,s.n.,3/24/65,,1965,3,24,83,,24-Mar-65,Access Database Number (Deprecated): UCD46850,,,"Seedlings, bedded in leaf-mold near parent oak.",,,,,,,,,,,,,,,,,,,,,United States,California,Ventura,,"On San Antonio Creek Rd. south of Montgomery St. intersection, Ojai, Ventura County, Ventura.",,0,,34.448644,-119.225,,,34° 26m 55.12s N; 119° 13m 30s W,,,,,,,,,,,,,,,4/12/23 0:18,UCD46850,39,8333d16c-d377-4f1e-9ce6-8f2928c626a6,https://www.cch2.org/portal/collections/individual/index.php?occid=1314785
95813,SBBG,,,PreservedSpecimen,7ec64cdf-df5e-42e3-8925-8f5b909c7dc2,SBBG204682,SBBG_old: 29353,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,R. N. Philbrick w/ M. R. Benedict,,B65-1346,6/12/65,,1965,6,12,163,,6/12/65,,,,,,,,,,,,,Vegetative,,,,,,,,,,,,United States,California,Santa Barbara,,Santa Cruz Island: middle fork of first cyn W of Profile Pt,,0,,34.06465,-119.86403,NAD83,1000,,dwilken,,MyTopo,,,152,,,,,500 ft,,,,9/25/18 1:01,,16,74d4df59-ce19-46ae-bd48-dadbe0b33c47,https://www.cch2.org/portal/collections/individual/index.php?occid=95813
33639,SBBG,,,PreservedSpecimen,01bf0c98-5164-44c4-9f86-62612211e468,SBBG204679,SBBG_old: 29355,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,R. N. Philbrick w/ M. R. Benedict,,B65-1414,6/13/65,,1965,6,13,164,,6/13/65,,,,tree ca. 20 ft tall,,,,,,,,,Fruit Present,,,,,,,,,,,,United States,California,Santa Barbara,,"Santa Cruz Island: Posa Cyn near corral, ca. 2.3 mi inland from beach",,0,,33.99,-119.835,NAD83,500,,dwilken,,MyTopo,,,,,,,,350 [ft],,,,9/25/18 1:01,,16,1d25c1db-7b2c-4090-9eaa-b68f93c37ace,https://www.cch2.org/portal/collections/individual/index.php?occid=33639
51022,SBBG,,,PreservedSpecimen,2509f76e-0160-47a5-aefe-a8cfe1d007f2,SBBG205504,SBBG_old: 23896,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ernest C. Twisselmann,,11026,6/18/65,,1965,6,18,169,,6/18/65,colony of 5 trees,"grassland; ravine in a broad slope, heavy moist loam",,"large spreading tree, 60 ft tall; 90 ft spread; trunk diam 6 ft",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=3f3cbb65-0e7d-44e3-8b67-9b2aee286d89 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61563 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61564,,,Vegetative,,,,,,,,,,,,United States,California,Kern,,ridge between San Emigdio Cyn and Little Pleito Cyn,,0,,34.938,-119.165,NAD83,1000,,,,MyTopo,,,,,,,,2650 [ft],,,,9/25/18 1:01,,16,27b903d4-3213-4872-b052-5e90e605d910,https://www.cch2.org/portal/collections/individual/index.php?occid=51022
1314754,DAV,,,PreservedSpecimen,3f3cbb65-0e7d-44e3-8b67-9b2aee286d89,DAV314999,Accession #: DAV37840,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Ernest C. Twisselmann,,11026,6/18/65,,1965,6,18,169,,18-Jun-65,Access Database Number (Deprecated): UCD46819,Colony of five in heavy loam in a moist ravine in a broad slope. Upper Sonoran grassland.,,"Large spreading tree, 60 feet tall, 90 foot spread, trunk diameter 6 feet.",,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=2509f76e-0160-47a5-aefe-a8cfe1d007f2 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61563 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=urn:catalog:CAS:BOT-BC:61564,,,,,,,,,,,,,,,United States,California,Kern,,"Ridge between San Emigdio Canyon and Little Pleito Canyon, Kern County.",,0,,34.989603,-119.08485,,,34° 59m 22.57s N; 119° 5m 5.46s W,,,,,,655,,,,,2150ft,,,,4/12/23 0:18,UCD46819,39,3f3cbb65-0e7d-44e3-8b67-9b2aee286d89,https://www.cch2.org/portal/collections/individual/index.php?occid=1314754
99314,SBBG,,,PreservedSpecimen,85f42432-e318-4f47-b589-4e772b3c855b,SBBG205491,SBBG_old: 88835,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Katherine K. Muller,,M2097,8/5/65,,1965,8,5,217,,8/5/65,,,,,,,,,,,,,Vegetative,,,,,,,,,,,,United States,California,Santa Barbara,,"Santa Ynez Mtns: Tennis Court, Bishop Ranch",,0,,34.434,-119.8662,NAD83,750,,Santa Barbara Botanic Garden A,,MyTopo,,georef from old CCH cumulative file,,,,,,,,,sdelgadillo,9/25/18 1:01,,16,7ae5dd78-a503-45d6-8b6e-ffed63f554d7,https://www.cch2.org/portal/collections/individual/index.php?occid=99314
1821566,HSC,,,PreservedSpecimen,9ca29fe7-59d8-49fc-817f-27c5f8853b7b,HSC201126,HSC-8270,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,FAG,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,A.M. Montalvo,1975-Jun,,,,,,C.E. Fellows,,120,9/3/65,,1965,9,3,246,,3-Sep-65,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,,2/10th mi S of intersection of Hwy. 101 and Mulholland Dr. on Mulholland Dr. W side of rd.,,0,,34.15704,-118.635049,WGS84,500,,Rancho Santa Ana (no. 9),,Google Earth,,georef from 2006-2015 archive backup file; Date Georeferenced: Thu May 1 10:24:47 2014,,,,,,,,,preprocessed,4/12/23 0:18,HSC-8270,45,9ca29fe7-59d8-49fc-817f-27c5f8853b7b,https://www.cch2.org/portal/collections/individual/index.php?occid=1821566
1314770,DAV,,,PreservedSpecimen,651c42fe-2c0f-4b3e-a952-955ce680c9f6,DAV309026,Accession #: DAV36575,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,J.M. Tucker,,3905,10/16/65,,1965,10,16,289,,16-Oct-65,Access Database Number (Deprecated): UCD46835,,,"Tree ca. 40-45 feet tall, trunk diameter ca. 2 feet at 4 feet above ground.",,,,,,,,,,,,,,,,,,,,,United States,California,Solano,,"Beside (and overhanging) Pleasants Valley Road, 2.7 miles (by road) south of junction with State Highway 128, Solano County, California.",,0,,38.467667,-122.045733,,,38° 28m 3.6s N; 122° 2m 44.64s W,,,,,,,,,,,,,,,4/12/23 0:18,UCD46835,39,651c42fe-2c0f-4b3e-a952-955ce680c9f6,https://www.cch2.org/portal/collections/individual/index.php?occid=1314770
2050335,CHSC,VascularPlants,,PreservedSpecimen,18fc4bd0-1d5d-46a8-8bc2-9ccf4a77f34c,CHSC003889,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,Gerry Carrauthers,,91,4/9/66,,1966,4,9,99,,4/9/66,,Part of home landscape.,,,,,,,,,,,,,,,,,,,,,,,United States,California,Ventura,,Found at 52 Oak Drive ca. 1.5 mi. S.W. of city of Ojai.,,0,,34.433889,-119.253889,NAD83,805,34§ 26m 2s N; 119§ 15m 14s W,Bill Carlson,,,,,,,,,,,,,,4/12/23 0:18,,44,18fc4bd0-1d5d-46a8-8bc2-9ccf4a77f34c,https://www.cch2.org/portal/collections/individual/index.php?occid=2050335
3141593,FSC,,,PreservedSpecimen,85cf9284-76d8-40a7-bdb9-5168ecf287e1,FSC0005884,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,Dana York,1998,,Examined in conjunction with a Flora of the Kings River Basin,,,,Ken Michael Neal,,66-75,4/23/66,,1966,4,23,113,,23-Apr-66,Common,Foothill Woodland; Soil-loam.; Associates: Quercus wislizenii A. DC.,,"Plants-trees, male flowers in catkins. Leaves lobed.",,,,,,,,,,,,,,,,,,,,,United States,California,Fresno,,Watts Creek undercrossing with Maxon Road.,,0,,36.928773,-119.335497,WGS84,186,,giovannamunoz 9/19/23,,GeoLocate,,,411,,,,,1350 feet.,,,preprocessed,9/19/23 20:53,,38,85cf9284-76d8-40a7-bdb9-5168ecf287e1,https://www.cch2.org/portal/collections/individual/index.php?occid=3141593
1314794,DAV,,,PreservedSpecimen,c0956ea8-85d7-4b07-b610-9516a640fa22,DAV309050,Accession #: DAV37717,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,J.I. Mallory,,258,5/1/66,,1966,5,1,121,,May-66,Access Database Number (Deprecated): UCD46859,10% north-facing slope.,,"Tree 64"" dbh, 16.8' circumference, 95' tall, 53' crown spread.",,,,,,,,"Black Oak, Poison Oak.",,,,,,,,,,,,,United States,California,Shasta,,"Two miles north of Round Mountain, one mile east of Highway 299, Montgomery Creek Quadrangle 22B3.",,0,,40.834861,-121.957081,,,40° 50m 5.5s N; 121° 57m 25.49s W,,,,,,,,,,,,,,,4/12/23 0:18,UCD46859,39,c0956ea8-85d7-4b07-b610-9516a640fa22,https://www.cch2.org/portal/collections/individual/index.php?occid=1314794
101615,SBBG,,,PreservedSpecimen,8a973256-c96b-4c02-b994-730f5b7d89dc,SBBG204695,SBBG_old: 28378,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,,,,,,,,R. N. Philbrick,,B66-167,5/3/66,,1966,5,3,123,,5/3/66,,,,tree 25 ft high,,,,,,,,,Vegetative,,,,,,,,,,,,United States,California,Santa Barbara,,"Santa Cruz Island: Central Valley, 2.1 mi W of top of Portezuela grade and W of Centinela",,0,,34.014,-119.7855,NAD83,500,,dwilken,,MyTopo,,,,,,,,,,,,9/25/18 1:01,,16,d66b563a-68af-495b-9e3e-cf56adf7129f,https://www.cch2.org/portal/collections/individual/index.php?occid=101615
3819208,IRVC,,,PreservedSpecimen,8e86df30-966d-460e-8781-6b5e3e9884cf,IRVC110486,IRVC9210,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,Freb M. Roberts,1-Dec-82,,,,,,C.A. Taylor,,55-112,5/18/66,,1966,5,18,138,,18-V-66,,In full sun,,Leaves: blue-green,,,,,,,,,,,,,,,,,,,,,United States,California,orange,,"Old Rancho Santa Ana Botannical Garden site, Rancho Santa Ana",,0,,33.874658,-117.707938,WGS84,338,,Ronvanderhoff (2020-12-13 12:01:53),,georef batch tool 2020-12-13,reviewed - high confidence,Former site of old Rancho Santa Ana Garden,,,,,,,,,zamorat,4/12/23 0:18,,37,8e86df30-966d-460e-8781-6b5e3e9884cf,https://www.cch2.org/portal/collections/individual/index.php?occid=3819208
1446845,UCR,,,,UCR-BPS-4980,UCR0068300,UCR-4980,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus lobata,29310,Née,Quercus,,lobata,,,Species,J.M. Tucker,1966 Aug,,,,,,Frank C. Vasek,,660712--04,7/12/66,,1966,7,12,193,,7/12/66,,,,,,,,,,,,,Remnants,,,,,,,,,,,,United States,California,Mendocino,,"Mendocino National Forest, campground at Eel River Ranger Sta., at junction of Middle Fork of Eel River and Black Butte River",,0,,39.82417,-123.08556,,,,,,TopoZoneACS,,,457,,,,,,,,,11/19/23 21:45,UCR-BPS-4980,3,01c793fd-5868-4514-bea9-34b07a8743f3,https://www.cch2.org/portal/collections/individual/index.php?occid=1446845
